customer_id,date,amount
C0416,2025-09-29,112.97
C0478,2025-12-10,53.37
C0408,2025-11-10,69.21
C0111,2025-05-16,87.17
C0050,2025-02-11,36.98
C0596,2026-01-06,107.88
C0934,2025-12-08,51.69
C0606,2025-03-26,71.0
C0832,2025-05-06,113.37
C0078,2026-01-09,10.4
C0287,2025-04-04,47.9
C0193,2025-03-24,26.75
C0974,2025-07-15,41.78
C0537,2025-06-08,58.73
C0886,2025-11-06,83.35
C0422,2025-10-18,116.07
C0120,2025-09-16,85.13
C0161,2025-07-08,30.05
C0394,2025-02-25,32.81
C0294,2025-06-01,16.65
C0767,2025-05-05,50.48
C0895,2025-10-26,17.03
C0811,2025-03-16,60.12
C0194,2025-07-04,23.92
C0115,2025-10-13,87.7
C0522,2025-08-30,109.06
C0533,2025-02-12,20.79
C0638,2026-01-04,195.67
C0700,2025-07-19,121.86
C0005,2025-09-16,49.01
C0402,2025-06-26,49.41
C0226,2025-04-12,30.25
C0761,2025-11-04,37.52
C0224,2025-09-10,184.09
C0697,2025-09-26,190.55
C0351,2025-08-26,25.69
C0598,2025-03-12,57.1
C0303,2025-07-16,88.93
C0532,2025-05-17,13.76
C0836,2025-11-04,20.76
C0557,2025-02-25,14.29
C0719,2025-04-29,48.43
C0359,2025-03-07,42.67
C0202,2026-01-13,21.49
C0766,2025-03-07,31.24
C0699,2025-03-12,103.84
C0772,2025-02-02,27.59
C0123,2025-07-20,378.09
C0974,2025-10-22,240.16
C0214,2025-02-23,40.44
C0935,2025-08-05,69.17
C0230,2025-03-28,105.86
C0354,2025-12-06,25.51
C0795,2025-05-28,155.06
C0975,2025-02-22,10.05
C0524,2025-04-25,26.71
C0423,2026-01-08,29.82
C0586,2025-12-27,17.82
C0614,2025-06-14,37.64
C0933,2025-06-19,11.04
C0840,2025-07-14,46.72
C0259,2025-05-19,19.87
C0864,2025-12-21,12.67
C0974,2025-03-19,58.8
C0302,2025-07-31,67.39
C0510,2025-12-01,40.97
C0346,2025-04-19,29.78
C0787,2025-11-07,169.18
C0761,2025-06-24,78.86
C0519,2025-07-04,36.78
C0069,2025-05-02,56.64
C0888,2025-08-02,100.37
C0204,2025-03-11,48.14
C0274,2025-11-22,11.3
C0369,2025-08-28,55.83
C0003,2025-10-09,28.11
C0506,2025-10-11,78.75
C0150,2025-11-03,11.78
C0113,2025-12-18,11.34
C0569,2025-03-29,82.74
C0469,2025-09-18,116.73
C0885,2025-08-24,13.48
C0311,2025-11-05,50.6
C0575,2025-04-11,85.77
C0225,2025-04-03,29.45
C0009,2025-09-21,108.77
C0685,2025-11-06,151.73
C0911,2025-06-11,252.21
C0196,2025-08-19,16.77
C0030,2025-05-07,53.68
C0012,2025-04-29,121.33
C0725,2025-03-07,79.0
C0294,2026-01-23,163.0
C0180,2025-11-09,55.42
C0444,2025-02-18,30.07
C0499,2025-06-23,51.35
C0421,2025-12-10,15.52
C0203,2025-09-29,19.37
C0713,2025-12-08,36.34
C0959,2025-02-20,44.12
C0339,2025-12-05,38.58
C0372,2025-12-12,16.81
C0475,2026-01-19,45.66
C0027,2025-11-14,11.01
C0223,2026-01-15,30.36
C0424,2025-09-12,20.56
C0415,2025-11-18,46.82
C0041,2025-08-07,38.46
C0896,2025-11-02,54.62
C0450,2025-06-19,40.8
C0610,2025-06-13,22.74
C0312,2025-11-26,39.82
C0732,2025-03-15,106.95
C0198,2025-04-22,20.15
C0428,2025-04-09,122.4
C0898,2025-03-21,47.73
C0938,2025-11-24,13.9
C0550,2026-01-18,91.15
C0743,2025-10-17,51.4
C0357,2025-08-02,24.65
C0902,2025-02-10,70.23
C0732,2025-11-10,57.03
C0258,2025-03-27,42.12
C0941,2025-08-09,131.1
C0975,2025-03-01,21.64
C0893,2026-01-14,112.47
C0559,2025-10-25,111.54
C0413,2025-04-01,24.81
C0905,2025-05-09,55.09
C0092,2025-12-02,35.31
C0028,2025-03-05,131.09
C0530,2026-01-08,44.42
C0078,2025-07-14,15.81
C0472,2025-08-24,11.2
C0263,2025-10-28,101.06
C0726,2025-04-02,43.54
C0312,2025-07-21,58.02
C0463,2025-05-09,28.15
C0258,2025-09-29,170.25
C0105,2025-07-29,80.34
C0169,2025-03-16,19.19
C0818,2025-09-06,43.18
C0441,2025-06-21,47.6
C0854,2026-01-01,68.16
C0844,2025-06-24,40.7
C0827,2025-12-19,34.92
C0167,2025-05-31,29.18
C0249,2025-10-18,44.33
C0111,2025-07-27,19.97
C0719,2025-09-19,26.05
C0381,2025-09-03,99.35
C0378,2025-02-07,75.51
C0718,2025-10-13,72.26
C0539,2025-04-09,10.17
C0248,2025-05-26,70.97
C0023,2025-09-25,24.81
C0984,2026-01-12,13.82
C0199,2025-03-12,79.03
C0092,2026-01-02,71.09
C0300,2025-11-20,26.79
C0281,2025-03-28,31.76
C1000,2026-01-05,139.27
C0880,2026-01-05,34.53
C0776,2025-05-21,103.78
C0728,2025-10-11,250.75
C0828,2026-01-25,16.86
C0347,2025-02-11,93.33
C0245,2025-09-30,13.71
C0736,2025-09-05,78.24
C0878,2025-09-02,17.14
C0036,2025-07-25,12.55
C0017,2025-08-15,13.36
C0062,2025-04-07,99.42
C0366,2025-07-09,75.07
C0976,2026-01-10,79.27
C0370,2025-07-25,124.08
C0568,2025-04-16,31.78
C0793,2025-09-13,53.19
C0975,2025-11-12,159.39
C0762,2025-08-09,14.98
C0276,2025-04-12,25.59
C0216,2025-11-14,19.05
C0923,2025-03-09,47.16
C0289,2025-04-09,32.64
C0389,2026-01-17,80.64
C0811,2026-01-08,107.09
C0781,2025-06-16,17.84
C0529,2025-07-12,35.04
C0987,2026-01-03,12.27
C0864,2025-10-19,14.12
C0104,2026-01-02,10.93
C0444,2026-01-22,19.6
C0149,2025-10-04,25.16
C0042,2025-08-18,50.8
C0669,2025-11-10,11.55
C0893,2025-09-23,44.52
C0597,2025-10-28,20.29
C0213,2026-01-24,71.04
C0941,2025-07-24,89.31
C0967,2025-04-19,54.28
C0377,2025-12-20,42.93
C0571,2025-09-09,41.98
C0374,2025-11-17,10.11
C0611,2026-01-13,25.74
C0783,2025-06-20,92.09
C0532,2025-12-27,39.22
C0046,2025-05-03,28.71
C0413,2025-06-08,29.1
C0715,2025-11-22,60.06
C0073,2025-04-22,123.89
C0458,2025-07-04,87.24
C0573,2025-04-02,95.56
C0203,2025-06-06,19.52
C0833,2025-05-30,36.25
C0615,2025-12-10,82.12
C0625,2025-04-08,47.29
C0523,2025-06-15,55.22
C0247,2026-01-17,13.3
C0243,2025-05-16,27.9
C0835,2025-08-10,84.94
C0907,2025-11-05,16.28
C0790,2025-08-19,60.46
C0223,2025-09-22,74.05
C0192,2025-10-31,64.9
C0516,2025-02-15,36.21
C0532,2025-05-30,94.81
C0154,2026-01-21,45.38
C0169,2025-03-28,20.18
C0550,2025-05-25,184.08
C0127,2025-01-31,173.07
C0498,2025-02-13,179.68
C0751,2025-10-18,120.33
C0725,2025-02-12,42.24
C0930,2026-01-23,41.87
C0634,2025-09-26,27.24
C0222,2025-08-30,106.66
C0775,2025-06-12,119.95
C0386,2025-11-27,12.76
C0562,2025-08-05,33.5
C0389,2025-09-17,39.83
C0925,2025-08-19,15.53
C0886,2026-01-15,45.75
C0275,2025-11-02,159.33
C0529,2025-08-20,15.72
C0017,2025-08-18,14.49
C0210,2025-04-16,103.54
C0306,2025-03-27,74.91
C0511,2025-06-12,26.49
C0522,2025-04-07,28.13
C0083,2025-05-17,49.24
C0966,2025-06-09,14.25
C0018,2025-05-01,50.58
C0294,2025-06-25,46.04
C0172,2025-03-20,12.85
C0836,2025-09-10,95.53
C0446,2025-08-05,19.63
C0610,2025-07-05,102.51
C0856,2025-09-21,18.3
C0753,2025-12-24,22.16
C0787,2025-04-09,28.73
C0728,2025-04-17,54.43
C0983,2025-07-27,63.39
C0486,2025-10-15,36.53
C0620,2026-01-06,36.77
C0357,2025-12-25,19.92
C0525,2025-06-19,92.23
C0281,2025-05-23,13.99
C0338,2025-02-07,44.18
C0050,2025-06-19,41.29
C0514,2025-07-05,66.74
C0031,2025-09-21,42.79
C0660,2025-07-24,15.64
C0535,2025-05-14,91.74
C0227,2025-05-08,109.62
C0055,2025-08-11,21.72
C0315,2025-06-05,38.38
C0519,2025-10-13,127.39
C0220,2025-09-25,11.31
C0416,2025-03-14,58.68
C0366,2025-02-06,28.63
C0370,2025-12-25,30.74
C0707,2025-02-08,12.99
C0419,2025-05-30,22.58
C0331,2025-02-28,19.41
C0412,2025-09-09,22.64
C0092,2025-12-25,155.78
C0641,2025-08-13,70.6
C0878,2025-09-13,64.09
C0845,2025-09-28,78.16
C0450,2025-06-04,140.29
C0478,2025-11-12,18.1
C0678,2025-07-30,73.95
C0470,2025-10-02,34.66
C0939,2025-05-04,10.13
C0762,2025-12-02,29.06
C0334,2025-12-20,81.1
C0789,2025-12-14,27.85
C0250,2025-05-03,22.03
C0260,2025-11-11,12.2
C0409,2025-04-07,90.82
C0627,2026-01-10,68.39
C0783,2025-10-04,112.17
C0736,2025-12-22,140.66
C0783,2025-07-12,24.86
C0646,2025-08-27,134.76
C0337,2025-06-04,22.57
C0843,2025-12-29,17.58
C0087,2025-04-05,66.33
C0146,2025-06-30,14.83
C0698,2026-01-12,114.84
C0889,2025-12-29,41.4
C0661,2025-10-02,46.89
C0541,2026-01-15,121.3
C0013,2025-03-16,122.88
C0215,2025-06-09,128.69
C0252,2026-01-04,11.73
C0836,2025-08-09,41.36
C0097,2025-08-14,71.35
C0684,2025-04-01,20.59
C0723,2025-05-17,37.06
C0012,2025-12-27,155.19
C0342,2025-11-10,24.69
C0468,2025-09-21,84.65
C0699,2025-07-17,69.48
C0831,2025-08-05,72.31
C0674,2025-11-19,72.42
C0876,2025-07-12,34.42
C0335,2025-07-07,19.13
C0530,2025-07-20,17.16
C0545,2025-10-16,91.05
C0895,2025-12-24,39.83
C0481,2025-02-02,33.28
C0145,2026-01-14,24.49
C0348,2025-09-15,73.77
C0271,2026-01-20,62.66
C0498,2025-06-30,14.27
C0503,2026-01-21,22.71
C0625,2025-11-12,32.11
C0428,2025-04-21,175.59
C0738,2025-10-25,89.26
