customer_id,transaction_date,amount
C0335,2024-12-23,32.28
C0358,2024-03-30,63.46
C0415,2024-08-31,215.94
C0477,2024-11-11,96.74
C0407,2024-10-12,128.41
C0110,2024-04-17,164.35
C0049,2024-01-14,63.97
C0083,2024-12-08,205.77
C0421,2024-11-09,93.39
C0093,2024-02-26,132.01
C0319,2024-04-07,216.73
C0077,2024-12-11,10.81
C0286,2024-03-06,85.79
C0192,2024-02-24,43.5
C0461,2024-06-16,73.55
C0024,2024-05-10,107.45
C0373,2024-10-08,156.71
C0421,2024-09-19,222.14
C0119,2024-08-18,160.26
C0160,2024-06-09,50.1
C0393,2024-01-28,55.61
C0293,2024-05-03,23.3
C0254,2024-04-06,90.95
C0382,2024-09-27,24.07
C0298,2024-02-16,110.24
C0193,2024-06-05,37.84
C0114,2024-09-14,165.39
C0009,2024-08-01,208.11
C0020,2024-01-15,31.59
C0125,2024-12-06,381.34
C0187,2024-06-20,233.71
C0004,2024-08-18,88.02
C0401,2024-05-28,88.83
C0499,2024-08-13,146.85
C0168,2024-09-05,114.33
C0151,2024-08-11,43.8
C0037,2024-02-13,103.82
C0498,2024-08-28,371.11
C0350,2024-07-28,41.37
C0085,2024-02-12,104.21
C0302,2024-06-17,167.85
C0019,2024-04-18,17.52
C0323,2024-10-06,31.51
C0044,2024-01-28,18.58
C0206,2024-03-31,86.85
C0358,2024-02-07,75.35
C0201,2024-12-15,32.98
C0253,2024-02-07,52.48
C0186,2024-02-12,197.68
C0259,2024-01-05,45.19
C0122,2024-06-21,746.18
C0461,2024-09-23,470.32
C0213,2024-01-26,70.87
C0422,2024-07-07,128.33
C0229,2024-02-28,201.72
C0353,2024-11-07,41.01
C0282,2024-04-29,300.11
C0462,2024-01-25,10.1
C0011,2024-03-27,43.42
C0422,2024-12-10,49.64
C0073,2024-11-28,25.65
C0101,2024-05-16,65.27
C0420,2024-05-21,12.07
C0327,2024-06-15,83.44
C0258,2024-04-20,29.74
C0351,2024-11-22,15.35
C0461,2024-02-19,107.59
C0301,2024-07-02,124.77
C0306,2024-11-05,67.17
C0080,2024-06-04,79.06
C0431,2024-09-05,38.97
C0434,2024-01-07,156.74
C0170,2024-03-09,15.07
C0362,2024-07-04,190.73
C0203,2024-02-11,86.27
C0273,2024-10-24,12.59
C0368,2024-07-30,101.66
C0002,2024-09-10,46.21
C0255,2024-04-07,99.19
C0487,2024-10-05,13.57
C0112,2024-11-19,12.67
C0056,2024-02-29,155.48
C0468,2024-08-20,223.46
C0372,2024-07-26,16.96
C0310,2024-10-07,91.21
C0062,2024-03-13,161.53
C0224,2024-03-05,48.9
C0008,2024-08-23,207.53
C0172,2024-10-08,293.46
C0398,2024-05-13,494.42
C0195,2024-07-21,23.53
C0029,2024-04-08,97.36
C0011,2024-03-31,232.67
C0212,2024-02-07,147.99
C0293,2024-12-25,316.0
C0179,2024-10-11,100.85
C0443,2024-01-21,50.14
C0498,2024-05-25,92.7
C0420,2024-11-11,21.04
C0202,2024-08-31,28.74
C0200,2024-11-09,62.67
C0446,2024-01-23,78.24
C0338,2024-11-06,67.16
C0371,2024-11-13,23.62
C0474,2024-12-21,81.31
C0026,2024-10-16,12.02
C0222,2024-12-17,50.72
C0423,2024-08-14,31.12
C0414,2024-10-20,83.64
C0040,2024-07-09,66.93
C0383,2024-10-04,99.23
C0449,2024-05-21,71.59
C0097,2024-05-15,35.47
C0311,2024-10-28,69.65
C0219,2024-02-15,203.9
C0197,2024-03-24,30.3
C0427,2024-03-11,234.79
C0385,2024-02-21,85.45
C0425,2024-10-26,17.8
C0037,2024-12-20,172.29
C0230,2024-09-18,92.8
C0356,2024-07-04,39.31
C0389,2024-01-13,130.46
C0219,2024-10-12,104.05
C0257,2024-02-27,74.23
C0428,2024-07-11,252.2
C0462,2024-02-01,33.29
C0380,2024-12-16,214.94
C0046,2024-09-26,213.07
C0412,2024-03-03,39.63
C0392,2024-04-10,100.17
C0091,2024-11-03,60.62
C0027,2024-02-05,252.18
C0017,2024-12-10,78.83
C0077,2024-06-15,21.63
C0471,2024-07-26,12.41
C0262,2024-09-29,192.11
C0213,2024-03-04,77.09
C0311,2024-06-22,106.05
C0462,2024-04-10,46.29
C0257,2024-08-31,330.5
C0104,2024-06-30,150.69
C0168,2024-02-16,28.38
C0305,2024-08-08,76.37
C0440,2024-05-23,85.19
C0341,2024-12-03,126.32
C0331,2024-05-26,71.4
C0314,2024-11-20,59.83
C0166,2024-05-02,48.36
C0248,2024-09-19,78.66
C0110,2024-06-28,29.94
C0206,2024-08-21,42.11
C0380,2024-08-05,188.69
C0377,2024-01-10,141.02
C0205,2024-09-14,134.52
C0026,2024-03-11,10.34
C0247,2024-04-27,131.94
C0022,2024-08-27,39.63
C0471,2024-12-14,17.64
C0198,2024-02-12,148.06
C0091,2024-12-04,132.17
C0299,2024-10-22,43.59
C0280,2024-02-28,53.52
C0487,2024-12-07,268.54
C0367,2024-12-07,59.05
C0263,2024-04-22,197.55
C0215,2024-09-12,491.51
C0315,2024-12-27,23.73
C0346,2024-01-14,176.66
C0244,2024-09-01,17.41
C0223,2024-08-07,146.48
C0365,2024-08-04,24.27
C0035,2024-06-26,15.11
C0016,2024-07-17,16.72
C0061,2024-03-09,188.84
C0365,2024-06-10,140.13
C0463,2024-12-12,148.53
C0369,2024-06-26,238.16
C0055,2024-03-18,53.56
C0280,2024-08-15,96.39
C0462,2024-10-14,308.78
C0249,2024-07-11,19.97
C0275,2024-03-14,41.18
C0215,2024-10-16,28.1
C0410,2024-02-09,84.33
C0288,2024-03-11,55.28
C0388,2024-12-19,151.29
C0298,2024-12-10,204.19
C0268,2024-05-18,25.68
C0016,2024-06-13,60.08
C0474,2024-12-05,14.55
C0351,2024-09-20,18.24
C0103,2024-12-04,11.86
C0443,2024-12-24,29.2
C0148,2024-09-05,40.31
C0041,2024-07-20,91.59
C0156,2024-10-12,13.11
C0380,2024-08-25,79.04
C0084,2024-09-29,30.58
C0212,2024-12-26,132.09
C0428,2024-06-25,168.61
C0454,2024-03-21,98.57
C0376,2024-11-21,75.87
C0058,2024-08-11,73.95
C0373,2024-10-19,10.22
C0098,2024-12-15,41.47
C0270,2024-05-22,174.17
C0019,2024-11-28,68.43
C0045,2024-04-04,47.41
C0412,2024-05-10,48.21
C0202,2024-10-24,110.13
C0072,2024-03-24,237.77
C0457,2024-06-05,164.48
C0060,2024-03-04,181.11
C0202,2024-05-08,29.04
C0320,2024-05-01,62.51
C0102,2024-11-11,154.24
C0112,2024-03-10,84.59
C0010,2024-05-17,100.44
C0246,2024-12-19,16.6
C0242,2024-04-17,45.8
C0322,2024-07-12,159.88
C0394,2024-10-07,22.55
C0277,2024-07-21,110.91
C0222,2024-08-24,138.1
C0191,2024-10-02,119.8
C0003,2024-01-18,62.42
C0019,2024-05-01,179.62
C0153,2024-12-23,80.77
C0168,2024-02-28,30.36
C0037,2024-04-26,358.16
C0126,2024-01-03,336.14
C0497,2024-01-16,349.35
C0238,2024-09-19,230.66
C0212,2024-01-15,74.48
C0417,2024-12-25,73.75
C0121,2024-08-28,44.47
C0221,2024-08-01,203.32
C0262,2024-05-14,229.91
C0385,2024-10-29,15.51
C0049,2024-07-07,56.99
C0388,2024-08-19,69.66
C0412,2024-07-21,21.05
C0373,2024-12-17,81.5
C0274,2024-10-04,308.65
C0016,2024-07-22,21.45
C0016,2024-07-20,18.97
C0209,2024-03-18,197.08
C0305,2024-02-27,139.81
C0464,2024-05-14,42.97
C0009,2024-03-09,46.26
C0082,2024-04-18,88.47
C0453,2024-05-11,18.49
C0017,2024-04-02,91.16
C0293,2024-05-27,82.08
C0171,2024-02-20,15.71
C0323,2024-08-12,181.05
C0445,2024-07-07,29.26
C0097,2024-06-06,195.02
C0343,2024-08-23,26.59
C0240,2024-11-25,34.33
C0274,2024-03-11,47.46
C0215,2024-03-19,98.86
C0470,2024-06-28,116.78
C0485,2024-09-16,63.07
C0107,2024-12-08,63.53
C0356,2024-11-26,29.85
C0012,2024-05-21,174.45
C0280,2024-04-24,17.98
C0337,2024-01-10,78.35
C0049,2024-05-21,72.57
C0001,2024-06-06,123.49
C0030,2024-08-23,75.59
C0147,2024-06-25,21.28
C0022,2024-04-15,173.48
C0226,2024-04-09,209.23
C0054,2024-07-13,33.43
C0314,2024-05-07,66.75
C0006,2024-09-14,244.78
C0219,2024-08-27,12.61
C0415,2024-02-14,107.37
C0365,2024-01-09,47.26
C0369,2024-11-26,51.47
C0194,2024-01-11,15.99
C0418,2024-05-01,35.17
C0330,2024-01-31,28.82
C0411,2024-08-11,35.28
C0091,2024-11-26,301.56
C0128,2024-07-15,131.2
C0365,2024-08-15,118.18
C0332,2024-08-30,146.32
C0449,2024-05-06,270.58
C0477,2024-10-14,26.19
C0165,2024-07-01,137.9
C0469,2024-09-03,59.33
C0426,2024-04-05,10.27
C0249,2024-11-03,48.12
C0333,2024-11-21,152.2
C0276,2024-11-15,45.7
C0249,2024-04-04,34.06
C0259,2024-10-13,14.4
C0408,2024-03-09,171.63
C0114,2024-12-12,126.78
C0270,2024-09-05,214.34
C0223,2024-11-23,271.33
C0270,2024-06-13,39.73
C0133,2024-07-29,259.52
C0336,2024-05-06,35.15
C0330,2024-11-30,25.15
C0086,2024-03-07,122.67
C0145,2024-06-01,19.66
C0185,2024-12-14,219.69
C0376,2024-11-30,72.79
C0148,2024-09-03,83.78
C0028,2024-12-17,232.59
C0012,2024-02-16,235.76
C0214,2024-05-11,247.38
C0251,2024-12-06,13.46
C0323,2024-07-11,72.73
C0096,2024-07-16,132.7
C0171,2024-03-03,31.19
C0210,2024-04-18,64.13
C0011,2024-11-28,300.39
C0341,2024-10-12,39.39
C0467,2024-08-23,159.31
C0186,2024-06-18,128.95
C0318,2024-07-07,134.62
C0161,2024-10-21,134.84
C0363,2024-06-13,58.84
C0334,2024-06-08,28.25
C0017,2024-06-21,24.32
C0032,2024-09-17,172.09
C0382,2024-11-25,69.66
C0480,2024-01-05,56.57
C0144,2024-12-16,38.98
C0347,2024-08-17,137.54
C0270,2024-12-22,115.32
C0497,2024-06-01,18.54
C0357,2024-08-06,90.3
C0276,2024-03-23,341.18
C0225,2024-09-26,168.52
